d3mIndex,cultivar,sitename,day,canopy_height
8979,PI562998,MAC Field Scanner Season 4 Range 47 Column 15,132,337
8995,PI563002,MAC Field Scanner Season 4 Range 24 Column 10,122,323
9011,PI563002,MAC Field Scanner Season 4 Range 24 Column 9,122,319
9027,PI563006,MAC Field Scanner Season 4 Range 22 Column 7,122,356
9054,PI563006,MAC Field Scanner Season 4 Range 22 Column 8,133,381
9096,PI563006,MAC Field Scanner Season 4 Range 30 Column 5,133,332
9138,PI563006,MAC Field Scanner Season 4 Range 30 Column 6,133,349
9157,PI563020,MAC Field Scanner Season 4 Range 48 Column 11,124,396
9176,PI563020,MAC Field Scanner Season 4 Range 48 Column 12,124,379
9202,PI563022,MAC Field Scanner Season 4 Range 16 Column 15,133,344
9221,PI563196,MAC Field Scanner Season 4 Range 47 Column 13,124,325
9256,PI563196,MAC Field Scanner Season 4 Range 47 Column 14,132,306
9275,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,133,331
9306,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,133,381
9337,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,133,378
9364,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,133,371
9391,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,133,366
9409,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,124,361
9427,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,124,371
9451,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,133,346
9483,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,132,384
9515,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,132,338
9538,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,133,313
9553,PI564163,MAC Field Scanner Season 4 Range 11 Column 12,122,307
9571,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,122,285
9589,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,122,332
9602,PI569090,MAC Field Scanner Season 4 Range 4 Column 15,122,339
9620,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,124,397
9654,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,132,410
9686,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,132,346
9709,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,133,406
9732,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,133,378
9747,PI569244,MAC Field Scanner Season 4 Range 13 Column 7,122,281
9762,PI569244,MAC Field Scanner Season 4 Range 13 Column 8,122,306
9777,PI569264,MAC Field Scanner Season 4 Range 17 Column 15,122,359
9819,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,133,324
9861,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,133,314
9885,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,133,329
9909,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,133,375
9934,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,133,386
9959,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,133,381
9977,PI569419,MAC Field Scanner Season 4 Range 35 Column 10,122,399
9995,PI569419,MAC Field Scanner Season 4 Range 35 Column 9,118,408
10014,PI569422,MAC Field Scanner Season 4 Range 47 Column 3,124,321
10049,PI569422,MAC Field Scanner Season 4 Range 47 Column 4,132,351
10083,PI569423,MAC Field Scanner Season 4 Range 49 Column 13,132,388
10117,PI569423,MAC Field Scanner Season 4 Range 49 Column 14,132,387
10140,PI569423,MAC Field Scanner Season 4 Range 6 Column 5,133,411
10153,PI569423,MAC Field Scanner Season 4 Range 6 Column 6,122,362
10185,PI569435,MAC Field Scanner Season 4 Range 37 Column 10,132,397
10217,PI569435,MAC Field Scanner Season 4 Range 37 Column 9,132,379
10249,PI569443,MAC Field Scanner Season 4 Range 33 Column 13,133,331
10281,PI569443,MAC Field Scanner Season 4 Range 33 Column 14,133,303
10299,PI569444,MAC Field Scanner Season 4 Range 34 Column 13,133,357
10317,PI569444,MAC Field Scanner Season 4 Range 34 Column 14,133,337
10340,PI569445,MAC Field Scanner Season 4 Range 5 Column 3,133,336
10353,PI569445,MAC Field Scanner Season 4 Range 5 Column 4,122,364
10366,PI569447,MAC Field Scanner Season 4 Range 3 Column 13,122,348
10389,PI569447,MAC Field Scanner Season 4 Range 3 Column 14,133,358
10425,PI569447,MAC Field Scanner Season 4 Range 48 Column 10,132,377
10444,PI569447,MAC Field Scanner Season 4 Range 48 Column 9,124,396
10462,PI569452,MAC Field Scanner Season 4 Range 37 Column 11,122,380
10480,PI569452,MAC Field Scanner Season 4 Range 37 Column 12,122,355
10495,PI569452,MAC Field Scanner Season 4 Range 9 Column 10,120,393
10510,PI569452,MAC Field Scanner Season 4 Range 9 Column 9,122,386
10528,PI569453,MAC Field Scanner Season 4 Range 40 Column 10,111,392
10546,PI569453,MAC Field Scanner Season 4 Range 40 Column 9,120,406
10564,PI569454,MAC Field Scanner Season 4 Range 34 Column 3,133,243
10582,PI569454,MAC Field Scanner Season 4 Range 34 Column 4,133,312
10597,PI569455,MAC Field Scanner Season 4 Range 19 Column 7,122,380
10624,PI569455,MAC Field Scanner Season 4 Range 19 Column 8,133,338
10642,PI569455,MAC Field Scanner Season 4 Range 32 Column 11,133,338
10660,PI569455,MAC Field Scanner Season 4 Range 32 Column 12,133,362
10684,PI569457,MAC Field Scanner Season 4 Range 9 Column 5,133,387
10699,PI569457,MAC Field Scanner Season 4 Range 9 Column 6,122,356
10722,PI569458,MAC Field Scanner Season 4 Range 4 Column 10,133,361
10745,PI569458,MAC Field Scanner Season 4 Range 4 Column 9,133,350
10772,PI569459,MAC Field Scanner Season 4 Range 22 Column 15,133,339
10791,PI569460,MAC Field Scanner Season 4 Range 47 Column 11,124,371
10810,PI569460,MAC Field Scanner Season 4 Range 47 Column 12,124,337
10828,PI569462,MAC Field Scanner Season 4 Range 39 Column 13,122,350
10860,PI569462,MAC Field Scanner Season 4 Range 39 Column 14,132,369
10886,PI569886,MAC Field Scanner Season 4 Range 16 Column 5,133,323
10901,PI569886,MAC Field Scanner Season 4 Range 16 Column 6,122,305
10919,PI570031,MAC Field Scanner Season 4 Range 37 Column 7,122,381
10950,PI570031,MAC Field Scanner Season 4 Range 37 Column 8,132,358
10984,PI570038,MAC Field Scanner Season 4 Range 49 Column 11,132,392
11002,PI570038,MAC Field Scanner Season 4 Range 49 Column 12,124,351
11025,PI570038,MAC Field Scanner Season 4 Range 6 Column 13,133,348
11038,PI570038,MAC Field Scanner Season 4 Range 6 Column 14,122,342
11053,PI570042,MAC Field Scanner Season 4 Range 18 Column 3,122,288
11068,PI570042,MAC Field Scanner Season 4 Range 18 Column 4,122,326
11083,PI570047,MAC Field Scanner Season 4 Range 18 Column 13,122,311
11098,PI570047,MAC Field Scanner Season 4 Range 18 Column 14,122,339
11117,PI570071,MAC Field Scanner Season 4 Range 26 Column 5,122,304
11147,PI570071,MAC Field Scanner Season 4 Range 26 Column 6,133,350
11166,PI570074,MAC Field Scanner Season 4 Range 47 Column 7,124,356
11185,PI570074,MAC Field Scanner Season 4 Range 47 Column 8,124,345
11217,PI570075,MAC Field Scanner Season 4 Range 42 Column 15,132,340
11240,PI570075,MAC Field Scanner Season 4 Range 6 Column 3,133,309
11253,PI570075,MAC Field Scanner Season 4 Range 6 Column 4,122,372
11285,PI570076,MAC Field Scanner Season 4 Range 39 Column 10,132,392
11303,PI570076,MAC Field Scanner Season 4 Range 39 Column 9,122,391
11317,PI570085,MAC Field Scanner Season 4 Range 7 Column 5,122,342
11331,PI570085,MAC Field Scanner Season 4 Range 7 Column 6,122,303
11344,PI570087,MAC Field Scanner Season 4 Range 5 Column 11,122,354
11357,PI570087,MAC Field Scanner Season 4 Range 5 Column 12,122,313
11383,PI570090,MAC Field Scanner Season 4 Range 17 Column 7,133,325
11398,PI570090,MAC Field Scanner Season 4 Range 17 Column 8,122,360
11425,PI570096,MAC Field Scanner Season 4 Range 21 Column 13,133,359
11441,PI570096,MAC Field Scanner Season 4 Range 21 Column 14,122,341
11473,PI570096,MAC Field Scanner Season 4 Range 43 Column 10,132,372
11491,PI570096,MAC Field Scanner Season 4 Range 43 Column 9,122,357
11509,PI570106,MAC Field Scanner Season 4 Range 51 Column 11,124,289
11527,PI570106,MAC Field Scanner Season 4 Range 51 Column 12,124,302
11545,PI570109,MAC Field Scanner Season 4 Range 31 Column 10,133,293
11575,PI570109,MAC Field Scanner Season 4 Range 31 Column 9,133,294
11600,PI570114,MAC Field Scanner Season 4 Range 15 Column 5,133,311
11625,PI570114,MAC Field Scanner Season 4 Range 15 Column 6,133,323
11667,PI570114,MAC Field Scanner Season 4 Range 30 Column 15,133,350
11699,PI570145,MAC Field Scanner Season 4 Range 42 Column 11,125,409
11731,PI570145,MAC Field Scanner Season 4 Range 42 Column 12,132,394
11746,PI570145,MAC Field Scanner Season 4 Range 8 Column 15,122,323
11765,PI570254,MAC Field Scanner Season 4 Range 45 Column 7,124,347
11800,PI570254,MAC Field Scanner Season 4 Range 45 Column 8,132,373
11816,PI570373,MAC Field Scanner Season 4 Range 21 Column 3,122,290
11843,PI570373,MAC Field Scanner Season 4 Range 21 Column 4,133,336
11862,PI570373,MAC Field Scanner Season 4 Range 45 Column 5,124,379
11881,PI570373,MAC Field Scanner Season 4 Range 45 Column 6,124,348
11899,PI570388,MAC Field Scanner Season 4 Range 42 Column 10,122,392
11931,PI570388,MAC Field Scanner Season 4 Range 42 Column 9,132,364
11963,PI570393,MAC Field Scanner Season 4 Range 40 Column 13,132,372
11981,PI570393,MAC Field Scanner Season 4 Range 40 Column 14,122,350
12007,PI570400,MAC Field Scanner Season 4 Range 17 Column 11,133,355
12033,PI570400,MAC Field Scanner Season 4 Range 17 Column 12,133,359
12065,PI570431,MAC Field Scanner Season 4 Range 37 Column 5,132,387
12083,PI570431,MAC Field Scanner Season 4 Range 37 Column 6,122,391
12106,PI576399,MAC Field Scanner Season 4 Range 11 Column 3,133,291
12129,PI576399,MAC Field Scanner Season 4 Range 11 Column 4,133,232
12164,PI576399,MAC Field Scanner Season 4 Range 46 Column 15,132,337
12183,PI576401,MAC Field Scanner Season 4 Range 46 Column 7,124,330
12202,PI576401,MAC Field Scanner Season 4 Range 46 Column 8,124,334
12227,PI583832,MAC Field Scanner Season 4 Range 15 Column 11,133,377
12252,PI583832,MAC Field Scanner Season 4 Range 15 Column 12,133,395
12284,PI583832,MAC Field Scanner Season 4 Range 36 Column 15,132,333
12311,PI585452,MAC Field Scanner Season 4 Range 23 Column 13,133,337
12327,PI585452,MAC Field Scanner Season 4 Range 23 Column 14,122,347
12357,PI585454,MAC Field Scanner Season 4 Range 26 Column 15,133,360
12392,PI585454,MAC Field Scanner Season 4 Range 45 Column 3,132,310
12427,PI585454,MAC Field Scanner Season 4 Range 45 Column 4,132,375
12454,PI585461,MAC Field Scanner Season 4 Range 19 Column 10,133,346
12481,PI585461,MAC Field Scanner Season 4 Range 19 Column 9,133,350
12513,PI585461,MAC Field Scanner Season 4 Range 34 Column 5,133,332
12531,PI585461,MAC Field Scanner Season 4 Range 34 Column 6,133,326
12558,PI585467,MAC Field Scanner Season 4 Range 25 Column 5,133,329
12574,PI585467,MAC Field Scanner Season 4 Range 25 Column 6,122,313
12604,PI585467,MAC Field Scanner Season 4 Range 28 Column 11,133,386
12623,PI585467,MAC Field Scanner Season 4 Range 28 Column 12,133,352
12650,PI585577,MAC Field Scanner Season 4 Range 24 Column 7,133,284
12677,PI585577,MAC Field Scanner Season 4 Range 24 Column 8,133,323
12695,PI585608,MAC Field Scanner Season 4 Range 34 Column 15,133,338
12722,PI585954,MAC Field Scanner Season 4 Range 23 Column 5,133,372
12738,PI585954,MAC Field Scanner Season 4 Range 23 Column 6,122,303
12770,PI585954,MAC Field Scanner Season 4 Range 52 Column 3,132,325
12802,PI585954,MAC Field Scanner Season 4 Range 52 Column 4,132,341
12826,PI585961,MAC Field Scanner Season 4 Range 9 Column 13,133,393
12850,PI585961,MAC Field Scanner Season 4 Range 9 Column 14,133,362
12874,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,133,331
12892,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,124,322
12910,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,124,353
12935,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,133,312
12960,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,133,302
12979,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,133,346
12998,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,133,397
13017,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,133,376
13047,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,133,359
13086,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,133,313
13104,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,124,320
13136,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,132,389
13154,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,122,354
13173,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,124,371
13192,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,124,363
13219,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,133,332
13246,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,133,276
13276,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,133,285
13306,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,133,277
13321,PI641807,MAC Field Scanner Season 4 Range 10 Column 3,122,287
13336,PI641807,MAC Field Scanner Season 4 Range 10 Column 4,122,336
13367,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,133,328
13386,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,133,321
13415,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,133,326
13447,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,133,310
13465,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,133,335
13481,PI641815,MAC Field Scanner Season 4 Range 24 Column 3,122,265
13497,PI641815,MAC Field Scanner Season 4 Range 24 Column 4,122,339
13515,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,133,292
13533,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,133,348
13557,PI641821,MAC Field Scanner Season 4 Range 10 Column 10,133,340
13581,PI641821,MAC Field Scanner Season 4 Range 10 Column 9,133,350
13611,PI641821,MAC Field Scanner Season 4 Range 31 Column 15,133,342
13629,PI641824,MAC Field Scanner Season 4 Range 29 Column 13,133,319
13658,PI641824,MAC Field Scanner Season 4 Range 29 Column 14,133,311
13676,PI641825,MAC Field Scanner Season 4 Range 51 Column 10,124,299
13709,PI641825,MAC Field Scanner Season 4 Range 51 Column 9,132,308
13727,PI641829,MAC Field Scanner Season 4 Range 29 Column 7,133,286
13745,PI641829,MAC Field Scanner Season 4 Range 29 Column 8,133,292
13778,PI641830,MAC Field Scanner Season 4 Range 51 Column 13,132,280
13796,PI641830,MAC Field Scanner Season 4 Range 51 Column 14,124,291
13815,PI641835,MAC Field Scanner Season 4 Range 27 Column 7,133,375
13846,PI641835,MAC Field Scanner Season 4 Range 27 Column 8,133,392
13861,PI641836,MAC Field Scanner Season 4 Range 12 Column 15,122,295
13879,PI641860,MAC Field Scanner Season 4 Range 31 Column 5,133,313
13897,PI641860,MAC Field Scanner Season 4 Range 31 Column 6,133,342
13916,PI641892,MAC Field Scanner Season 4 Range 27 Column 5,133,312
13935,PI641892,MAC Field Scanner Season 4 Range 27 Column 6,133,330
13953,PI643008,MAC Field Scanner Season 4 Range 41 Column 5,122,352
13985,PI643008,MAC Field Scanner Season 4 Range 41 Column 6,132,342
13999,PI646242,MAC Field Scanner Season 4 Range 7 Column 11,122,359
14014,PI646242,MAC Field Scanner Season 4 Range 7 Column 12,122,366
14037,PI646251,MAC Field Scanner Season 4 Range 4 Column 5,133,392
14060,PI646251,MAC Field Scanner Season 4 Range 4 Column 6,133,408
14078,PI646266,MAC Field Scanner Season 4 Range 29 Column 10,133,375
14096,PI646266,MAC Field Scanner Season 4 Range 29 Column 9,133,372
14128,PI651495,MAC Field Scanner Season 4 Range 39 Column 7,132,370
14160,PI651495,MAC Field Scanner Season 4 Range 39 Column 8,132,368
14178,PI651496,MAC Field Scanner Season 4 Range 39 Column 5,122,317
14196,PI651496,MAC Field Scanner Season 4 Range 39 Column 6,122,353
14212,PI651497,MAC Field Scanner Season 4 Range 23 Column 7,122,329
14239,PI651497,MAC Field Scanner Season 4 Range 23 Column 8,133,370
14262,PI653616,MAC Field Scanner Season 4 Range 3 Column 15,133,349
14280,PI653616,MAC Field Scanner Season 4 Range 49 Column 10,124,408
14314,PI653616,MAC Field Scanner Season 4 Range 49 Column 9,129,406
14347,PI655972,MAC Field Scanner Season 4 Range 50 Column 11,132,318
14365,PI655972,MAC Field Scanner Season 4 Range 50 Column 12,124,336
14388,PI655978,MAC Field Scanner Season 4 Range 11 Column 5,133,255
14411,PI655978,MAC Field Scanner Season 4 Range 11 Column 6,133,283
14429,PI655981,MAC Field Scanner Season 4 Range 33 Column 10,133,316
14461,PI655981,MAC Field Scanner Season 4 Range 33 Column 9,133,356
14486,PI655983,MAC Field Scanner Season 4 Range 12 Column 7,133,299
14501,PI655983,MAC Field Scanner Season 4 Range 12 Column 8,122,287
14516,PI656015,MAC Field Scanner Season 4 Range 11 Column 13,122,320
14539,PI656015,MAC Field Scanner Season 4 Range 11 Column 14,133,346
14573,PI656015,MAC Field Scanner Season 4 Range 50 Column 5,132,281
14591,PI656015,MAC Field Scanner Season 4 Range 50 Column 6,124,250
14630,PI656026,MAC Field Scanner Season 4 Range 20 Column 5,133,355
14669,PI656026,MAC Field Scanner Season 4 Range 20 Column 6,133,381
14684,PI656035,MAC Field Scanner Season 4 Range 18 Column 10,122,333
14699,PI656035,MAC Field Scanner Season 4 Range 18 Column 9,122,387
14717,PI92270,MAC Field Scanner Season 4 Range 29 Column 5,133,312
14735,PI92270,MAC Field Scanner Season 4 Range 29 Column 6,133,282
14757,UNKNOWN,MAC Field Scanner Season 4 Range 10 Column 2,133,307
14774,UNKNOWN,MAC Field Scanner Season 4 Range 11 Column 2,133,284
14796,UNKNOWN,MAC Field Scanner Season 4 Range 12 Column 2,133,367
14814,UNKNOWN,MAC Field Scanner Season 4 Range 13 Column 2,133,338
14829,UNKNOWN,MAC Field Scanner Season 4 Range 14 Column 2,122,347
14843,UNKNOWN,MAC Field Scanner Season 4 Range 15 Column 2,122,311
14855,UNKNOWN,MAC Field Scanner Season 4 Range 16 Column 2,119,372
14871,UNKNOWN,MAC Field Scanner Season 4 Range 17 Column 2,133,330
14886,UNKNOWN,MAC Field Scanner Season 4 Range 18 Column 2,119,281
14904,UNKNOWN,MAC Field Scanner Season 4 Range 19 Column 2,133,310
14917,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 10,122,376
14940,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 11,133,390
14953,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 12,122,342
14966,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 13,122,362
14989,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,133,368
15012,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,133,374
15024,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 2,122,343
15037,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 3,122,370
15060,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,133,382
15073,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 5,122,369
15086,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 6,122,367
15109,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,133,394
15132,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,133,374
15145,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 9,122,384
15163,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,132,372
15181,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,119,308
15195,UNKNOWN,MAC Field Scanner Season 4 Range 22 Column 2,122,299
15213,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,133,294
15229,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,83,264
15242,UNKNOWN,MAC Field Scanner Season 4 Range 25 Column 2,119,329
15261,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,120,283
15289,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,133,349
15307,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,133,298
15325,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,133,401
15338,UNKNOWN,MAC Field Scanner Season 4 Range 3 Column 2,122,320
15356,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,133,318
15383,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,133,321
15408,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,133,327
15424,UNKNOWN,MAC Field Scanner Season 4 Range 34 Column 2,133,284
15446,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,119,286
15463,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,122,328
15490,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,132,352
15508,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,122,332
15526,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,122,334
15539,UNKNOWN,MAC Field Scanner Season 4 Range 4 Column 2,122,294
15568,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,109,287
15586,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,122,285
15615,UNKNOWN,MAC Field Scanner Season 4 Range 42 Column 2,132,328
15633,UNKNOWN,MAC Field Scanner Season 4 Range 43 Column 2,122,339
15657,UNKNOWN,MAC Field Scanner Season 4 Range 44 Column 2,132,319
15673,UNKNOWN,MAC Field Scanner Season 4 Range 45 Column 2,124,300
15689,UNKNOWN,MAC Field Scanner Season 4 Range 46 Column 2,124,394
15708,UNKNOWN,MAC Field Scanner Season 4 Range 47 Column 2,124,328
15727,UNKNOWN,MAC Field Scanner Season 4 Range 48 Column 2,124,355
15745,UNKNOWN,MAC Field Scanner Season 4 Range 49 Column 2,124,348
15756,UNKNOWN,MAC Field Scanner Season 4 Range 5 Column 2,122,298
15771,UNKNOWN,MAC Field Scanner Season 4 Range 50 Column 2,124,301
15789,UNKNOWN,MAC Field Scanner Season 4 Range 51 Column 2,124,336
15805,UNKNOWN,MAC Field Scanner Season 4 Range 52 Column 2,124,284
15822,UNKNOWN,MAC Field Scanner Season 4 Range 53 Column 10,122,378
15839,UNKNOWN,MAC Field Scanner Season 4 Range 53 Column 11,122,385
15856,UNKNOWN,MAC Field Scanner Season 4 Range 53 Column 12,122,375
15889,UNKNOWN,MAC Field Scanner Season 4 Range 53 Column 13,132,368
15906,UNKNOWN,MAC Field Scanner Season 4 Range 53 Column 14,122,337
15923,UNKNOWN,MAC Field Scanner Season 4 Range 53 Column 15,122,335
15939,UNKNOWN,MAC Field Scanner Season 4 Range 53 Column 2,122,355
15956,UNKNOWN,MAC Field Scanner Season 4 Range 53 Column 3,122,366
15989,UNKNOWN,MAC Field Scanner Season 4 Range 53 Column 4,132,378
16006,UNKNOWN,MAC Field Scanner Season 4 Range 53 Column 5,122,371
16039,UNKNOWN,MAC Field Scanner Season 4 Range 53 Column 6,132,374
16056,UNKNOWN,MAC Field Scanner Season 4 Range 53 Column 7,122,376
16073,UNKNOWN,MAC Field Scanner Season 4 Range 53 Column 8,122,372
16106,UNKNOWN,MAC Field Scanner Season 4 Range 53 Column 9,132,395
16119,UNKNOWN,MAC Field Scanner Season 4 Range 6 Column 2,128,415
16141,UNKNOWN,MAC Field Scanner Season 4 Range 7 Column 2,133,327
16156,UNKNOWN,MAC Field Scanner Season 4 Range 8 Column 2,122,356
16170,UNKNOWN,MAC Field Scanner Season 4 Range 9 Column 2,122,330
