d3mIndex,type,fold,repeat
42500,TRAIN,0,0
42501,TRAIN,0,0
42502,TRAIN,0,0
42503,TRAIN,0,0
42504,TEST,0,0
42505,TRAIN,0,0
42506,TRAIN,0,0
42507,TRAIN,0,0
42508,TRAIN,0,0
42509,TRAIN,0,0
42510,TRAIN,0,0
42511,TRAIN,0,0
42512,TRAIN,0,0
42513,TRAIN,0,0
42514,TEST,0,0
42515,TRAIN,0,0
42516,TRAIN,0,0
42517,TRAIN,0,0
42518,TEST,0,0
42519,TEST,0,0
42520,TRAIN,0,0
42521,TRAIN,0,0
42522,TRAIN,0,0
42523,TRAIN,0,0
42524,TRAIN,0,0
42525,TRAIN,0,0
42526,TRAIN,0,0
42527,TRAIN,0,0
42528,TRAIN,0,0
42529,TRAIN,0,0
42530,TRAIN,0,0
42531,TEST,0,0
42532,TEST,0,0
42533,TRAIN,0,0
42534,TEST,0,0
42535,TEST,0,0
42536,TRAIN,0,0
42537,TRAIN,0,0
42538,TEST,0,0
42539,TRAIN,0,0
42540,TRAIN,0,0
42541,TRAIN,0,0
42542,TEST,0,0
42543,TEST,0,0
42544,TRAIN,0,0
42545,TRAIN,0,0
42546,TEST,0,0
42547,TEST,0,0
42548,TRAIN,0,0
42549,TRAIN,0,0
42550,TRAIN,0,0
42551,TRAIN,0,0
42552,TEST,0,0
42553,TRAIN,0,0
42554,TRAIN,0,0
42555,TRAIN,0,0
42556,TRAIN,0,0
42557,TRAIN,0,0
42558,TRAIN,0,0
42559,TRAIN,0,0
42560,TRAIN,0,0
42561,TRAIN,0,0
42562,TRAIN,0,0
42563,TRAIN,0,0
42564,TRAIN,0,0
42565,TRAIN,0,0
42566,TRAIN,0,0
42567,TRAIN,0,0
42568,TRAIN,0,0
42569,TRAIN,0,0
42570,TRAIN,0,0
42571,TRAIN,0,0
42572,TRAIN,0,0
42573,TRAIN,0,0
42574,TRAIN,0,0
42575,TRAIN,0,0
42576,TRAIN,0,0
42577,TEST,0,0
42578,TRAIN,0,0
42579,TEST,0,0
42580,TRAIN,0,0
42581,TEST,0,0
42582,TRAIN,0,0
42583,TRAIN,0,0
42584,TRAIN,0,0
42585,TRAIN,0,0
42586,TRAIN,0,0
42587,TRAIN,0,0
42588,TRAIN,0,0
42589,TRAIN,0,0
42590,TRAIN,0,0
42591,TEST,0,0
42592,TEST,0,0
42593,TRAIN,0,0
42594,TRAIN,0,0
42595,TRAIN,0,0
42596,TRAIN,0,0
42597,TRAIN,0,0
42598,TEST,0,0
42599,TRAIN,0,0
42600,TEST,0,0
42601,TRAIN,0,0
42602,TRAIN,0,0
42603,TRAIN,0,0
42604,TRAIN,0,0
42605,TRAIN,0,0
42606,TRAIN,0,0
42607,TRAIN,0,0
42608,TRAIN,0,0
42609,TRAIN,0,0
42610,TRAIN,0,0
42611,TRAIN,0,0
42612,TRAIN,0,0
42613,TRAIN,0,0
42614,TRAIN,0,0
42615,TRAIN,0,0
42616,TRAIN,0,0
42617,TRAIN,0,0
42618,TRAIN,0,0
42619,TEST,0,0
42620,TRAIN,0,0
42621,TRAIN,0,0
42622,TRAIN,0,0
42623,TRAIN,0,0
42624,TRAIN,0,0
42625,TRAIN,0,0
42626,TRAIN,0,0
42627,TRAIN,0,0
42628,TRAIN,0,0
42629,TRAIN,0,0
42630,TRAIN,0,0
42631,TRAIN,0,0
42632,TEST,0,0
42633,TEST,0,0
42634,TEST,0,0
42635,TRAIN,0,0
42636,TEST,0,0
42637,TRAIN,0,0
42638,TRAIN,0,0
42639,TRAIN,0,0
42640,TEST,0,0
42641,TRAIN,0,0
42642,TRAIN,0,0
42643,TRAIN,0,0
42644,TEST,0,0
42645,TRAIN,0,0
42646,TEST,0,0
42647,TRAIN,0,0
42648,TEST,0,0
42649,TEST,0,0
42650,TEST,0,0
42651,TRAIN,0,0
42652,TRAIN,0,0
42653,TRAIN,0,0
42654,TEST,0,0
42655,TRAIN,0,0
42656,TEST,0,0
42657,TRAIN,0,0
42658,TRAIN,0,0
42659,TEST,0,0
42660,TEST,0,0
42661,TRAIN,0,0
42662,TRAIN,0,0
42663,TRAIN,0,0
42664,TRAIN,0,0
42665,TRAIN,0,0
42666,TRAIN,0,0
42667,TRAIN,0,0
42668,TRAIN,0,0
42669,TRAIN,0,0
42670,TRAIN,0,0
42671,TRAIN,0,0
42672,TRAIN,0,0
42673,TRAIN,0,0
42674,TRAIN,0,0
42675,TRAIN,0,0
42676,TRAIN,0,0
42677,TRAIN,0,0
42678,TRAIN,0,0
42679,TRAIN,0,0
42680,TEST,0,0
42681,TRAIN,0,0
42682,TRAIN,0,0
42683,TRAIN,0,0
42684,TRAIN,0,0
42685,TRAIN,0,0
42686,TRAIN,0,0
42687,TRAIN,0,0
42688,TRAIN,0,0
42689,TRAIN,0,0
42690,TRAIN,0,0
42691,TRAIN,0,0
42692,TRAIN,0,0
42693,TRAIN,0,0
42694,TEST,0,0
42695,TRAIN,0,0
42696,TEST,0,0
42697,TRAIN,0,0
42698,TRAIN,0,0
42699,TEST,0,0
42700,TRAIN,0,0
42701,TRAIN,0,0
42702,TEST,0,0
42703,TRAIN,0,0
42704,TRAIN,0,0
42705,TRAIN,0,0
42706,TRAIN,0,0
42707,TRAIN,0,0
42708,TRAIN,0,0
42709,TEST,0,0
42710,TRAIN,0,0
42711,TEST,0,0
42712,TRAIN,0,0
42713,TRAIN,0,0
42714,TRAIN,0,0
42715,TRAIN,0,0
42716,TRAIN,0,0
42717,TEST,0,0
42718,TRAIN,0,0
42719,TRAIN,0,0
42720,TEST,0,0
42721,TRAIN,0,0
42722,TEST,0,0
42723,TRAIN,0,0
42724,TRAIN,0,0
42725,TRAIN,0,0
42726,TRAIN,0,0
42727,TRAIN,0,0
42728,TRAIN,0,0
42729,TEST,0,0
42730,TEST,0,0
42731,TEST,0,0
42732,TRAIN,0,0
42733,TEST,0,0
42734,TRAIN,0,0
42735,TRAIN,0,0
42736,TRAIN,0,0
42737,TRAIN,0,0
42738,TRAIN,0,0
42739,TRAIN,0,0
42740,TRAIN,0,0
42741,TRAIN,0,0
42742,TRAIN,0,0
42743,TRAIN,0,0
42744,TRAIN,0,0
42745,TRAIN,0,0
42746,TRAIN,0,0
42747,TRAIN,0,0
42748,TEST,0,0
42749,TRAIN,0,0
42750,TRAIN,0,0
42751,TRAIN,0,0
42752,TRAIN,0,0
42753,TEST,0,0
42754,TRAIN,0,0
42755,TRAIN,0,0
42756,TEST,0,0
42757,TRAIN,0,0
42758,TRAIN,0,0
42759,TRAIN,0,0
42760,TRAIN,0,0
42761,TRAIN,0,0
42762,TRAIN,0,0
42763,TRAIN,0,0
42764,TRAIN,0,0
42765,TRAIN,0,0
42766,TRAIN,0,0
42767,TRAIN,0,0
42768,TRAIN,0,0
42769,TRAIN,0,0
42770,TRAIN,0,0
42771,TRAIN,0,0
42772,TRAIN,0,0
42773,TRAIN,0,0
42774,TEST,0,0
42775,TRAIN,0,0
42776,TRAIN,0,0
42777,TEST,0,0
42778,TRAIN,0,0
42779,TRAIN,0,0
42780,TEST,0,0
42781,TRAIN,0,0
42782,TRAIN,0,0
42783,TRAIN,0,0
42784,TRAIN,0,0
42785,TRAIN,0,0
42786,TRAIN,0,0
42787,TRAIN,0,0
42788,TRAIN,0,0
42789,TRAIN,0,0
42790,TRAIN,0,0
42791,TRAIN,0,0
42792,TEST,0,0
42793,TRAIN,0,0
42794,TRAIN,0,0
42795,TRAIN,0,0
42796,TRAIN,0,0
42797,TRAIN,0,0
42798,TEST,0,0
42799,TEST,0,0
42800,TRAIN,0,0
42801,TRAIN,0,0
42802,TEST,0,0
42803,TEST,0,0
42804,TEST,0,0
42805,TRAIN,0,0
42806,TRAIN,0,0
42807,TRAIN,0,0
42808,TRAIN,0,0
42809,TRAIN,0,0
42810,TRAIN,0,0
42811,TRAIN,0,0
42812,TRAIN,0,0
42813,TRAIN,0,0
42814,TRAIN,0,0
42815,TRAIN,0,0
42816,TRAIN,0,0
42817,TRAIN,0,0
42818,TRAIN,0,0
42819,TRAIN,0,0
42820,TRAIN,0,0
42821,TRAIN,0,0
42822,TRAIN,0,0
42823,TRAIN,0,0
42824,TRAIN,0,0
42825,TRAIN,0,0
42826,TRAIN,0,0
42827,TRAIN,0,0
42828,TRAIN,0,0
42829,TRAIN,0,0
42830,TRAIN,0,0
42831,TRAIN,0,0
42832,TRAIN,0,0
42833,TRAIN,0,0
42834,TRAIN,0,0
42835,TRAIN,0,0
42836,TRAIN,0,0
42837,TRAIN,0,0
42838,TRAIN,0,0
42839,TEST,0,0
42840,TRAIN,0,0
42841,TEST,0,0
42842,TRAIN,0,0
42843,TRAIN,0,0
42844,TRAIN,0,0
42845,TRAIN,0,0
42846,TRAIN,0,0
42847,TRAIN,0,0
42848,TRAIN,0,0
42849,TRAIN,0,0
42850,TRAIN,0,0
42851,TEST,0,0
42852,TEST,0,0
42853,TRAIN,0,0
42854,TEST,0,0
42855,TRAIN,0,0
42856,TRAIN,0,0
42857,TRAIN,0,0
42858,TRAIN,0,0
42859,TRAIN,0,0
42860,TRAIN,0,0
42861,TEST,0,0
42862,TEST,0,0
42863,TEST,0,0
42864,TRAIN,0,0
42865,TRAIN,0,0
42866,TRAIN,0,0
42867,TRAIN,0,0
42868,TRAIN,0,0
42869,TRAIN,0,0
42870,TRAIN,0,0
42871,TRAIN,0,0
42872,TRAIN,0,0
42873,TRAIN,0,0
42874,TRAIN,0,0
42875,TRAIN,0,0
42876,TRAIN,0,0
42877,TRAIN,0,0
42878,TRAIN,0,0
42879,TRAIN,0,0
42880,TRAIN,0,0
42881,TEST,0,0
42882,TRAIN,0,0
42883,TRAIN,0,0
42884,TRAIN,0,0
42885,TRAIN,0,0
42886,TRAIN,0,0
42887,TEST,0,0
42888,TRAIN,0,0
42889,TRAIN,0,0
42890,TRAIN,0,0
42891,TEST,0,0
42892,TRAIN,0,0
42893,TEST,0,0
42894,TRAIN,0,0
42895,TRAIN,0,0
42896,TEST,0,0
42897,TEST,0,0
42898,TRAIN,0,0
42899,TRAIN,0,0
42900,TEST,0,0
42901,TRAIN,0,0
42902,TRAIN,0,0
42903,TRAIN,0,0
42904,TEST,0,0
42905,TRAIN,0,0
42906,TRAIN,0,0
42907,TRAIN,0,0
42908,TEST,0,0
42909,TRAIN,0,0
42910,TRAIN,0,0
42911,TEST,0,0
42912,TRAIN,0,0
42913,TRAIN,0,0
42914,TRAIN,0,0
42915,TRAIN,0,0
42916,TRAIN,0,0
42917,TEST,0,0
42918,TRAIN,0,0
42919,TRAIN,0,0
42920,TEST,0,0
42921,TEST,0,0
42922,TEST,0,0
42923,TRAIN,0,0
42924,TEST,0,0
42925,TRAIN,0,0
42926,TRAIN,0,0
42927,TRAIN,0,0
42928,TRAIN,0,0
42929,TEST,0,0
42930,TRAIN,0,0
42931,TEST,0,0
42932,TRAIN,0,0
42933,TRAIN,0,0
42934,TRAIN,0,0
42935,TEST,0,0
42936,TRAIN,0,0
42937,TRAIN,0,0
42938,TRAIN,0,0
42939,TRAIN,0,0
42940,TRAIN,0,0
42941,TRAIN,0,0
42942,TRAIN,0,0
42943,TEST,0,0
42944,TRAIN,0,0
42945,TEST,0,0
42946,TRAIN,0,0
42947,TRAIN,0,0
42948,TRAIN,0,0
42949,TRAIN,0,0
42950,TRAIN,0,0
42951,TRAIN,0,0
42952,TRAIN,0,0
42953,TRAIN,0,0
42954,TEST,0,0
42955,TEST,0,0
42956,TRAIN,0,0
42957,TRAIN,0,0
42958,TRAIN,0,0
42959,TRAIN,0,0
42960,TRAIN,0,0
42961,TRAIN,0,0
42962,TRAIN,0,0
42963,TEST,0,0
42964,TRAIN,0,0
42965,TEST,0,0
42966,TRAIN,0,0
42967,TRAIN,0,0
42968,TRAIN,0,0
42969,TRAIN,0,0
42970,TRAIN,0,0
42971,TRAIN,0,0
42972,TRAIN,0,0
42973,TRAIN,0,0
42974,TRAIN,0,0
42975,TRAIN,0,0
42976,TRAIN,0,0
42977,TEST,0,0
42978,TRAIN,0,0
42979,TRAIN,0,0
42980,TRAIN,0,0
42981,TEST,0,0
42982,TRAIN,0,0
42983,TRAIN,0,0
42984,TEST,0,0
42985,TEST,0,0
42986,TRAIN,0,0
42987,TEST,0,0
42988,TRAIN,0,0
42989,TRAIN,0,0
42990,TRAIN,0,0
42991,TRAIN,0,0
42992,TEST,0,0
42993,TRAIN,0,0
42994,TEST,0,0
42995,TRAIN,0,0
42996,TRAIN,0,0
42997,TEST,0,0
42998,TRAIN,0,0
42999,TEST,0,0
43000,TEST,0,0
43001,TRAIN,0,0
43002,TRAIN,0,0
43003,TRAIN,0,0
43004,TRAIN,0,0
43005,TRAIN,0,0
43006,TRAIN,0,0
43007,TRAIN,0,0
43008,TRAIN,0,0
43009,TRAIN,0,0
43010,TEST,0,0
43011,TRAIN,0,0
43012,TRAIN,0,0
43013,TRAIN,0,0
43014,TEST,0,0
43015,TRAIN,0,0
43016,TRAIN,0,0
43017,TEST,0,0
43018,TEST,0,0
43019,TRAIN,0,0
43020,TRAIN,0,0
43021,TRAIN,0,0
43022,TRAIN,0,0
43023,TRAIN,0,0
43024,TRAIN,0,0
43025,TRAIN,0,0
43026,TEST,0,0
43027,TRAIN,0,0
43028,TRAIN,0,0
43029,TRAIN,0,0
43030,TRAIN,0,0
43031,TRAIN,0,0
43032,TEST,0,0
43033,TRAIN,0,0
43034,TRAIN,0,0
43035,TRAIN,0,0
43036,TRAIN,0,0
43037,TRAIN,0,0
43038,TRAIN,0,0
43039,TRAIN,0,0
43040,TEST,0,0
43041,TRAIN,0,0
43042,TRAIN,0,0
43043,TRAIN,0,0
43044,TRAIN,0,0
43045,TEST,0,0
43046,TRAIN,0,0
43047,TRAIN,0,0
43048,TRAIN,0,0
43049,TRAIN,0,0
43050,TRAIN,0,0
43051,TRAIN,0,0
43052,TRAIN,0,0
43053,TRAIN,0,0
43054,TEST,0,0
43055,TRAIN,0,0
43056,TEST,0,0
43057,TEST,0,0
43058,TRAIN,0,0
43059,TRAIN,0,0
43060,TRAIN,0,0
43061,TEST,0,0
43062,TRAIN,0,0
43063,TRAIN,0,0
43064,TEST,0,0
43065,TEST,0,0
43066,TEST,0,0
43067,TRAIN,0,0
43068,TRAIN,0,0
43069,TEST,0,0
43070,TRAIN,0,0
43071,TEST,0,0
43072,TRAIN,0,0
43073,TRAIN,0,0
43074,TRAIN,0,0
43075,TEST,0,0
43076,TRAIN,0,0
43077,TRAIN,0,0
43078,TRAIN,0,0
43079,TRAIN,0,0
43080,TRAIN,0,0
43081,TRAIN,0,0
43082,TEST,0,0
43083,TRAIN,0,0
43084,TEST,0,0
43085,TEST,0,0
43086,TEST,0,0
43087,TRAIN,0,0
43088,TRAIN,0,0
43089,TRAIN,0,0
43090,TEST,0,0
43091,TRAIN,0,0
43092,TEST,0,0
43093,TRAIN,0,0
43094,TRAIN,0,0
43095,TRAIN,0,0
43096,TEST,0,0
43097,TRAIN,0,0
43098,TRAIN,0,0
43099,TEST,0,0
43100,TRAIN,0,0
43101,TRAIN,0,0
43102,TRAIN,0,0
43103,TRAIN,0,0
43104,TEST,0,0
43105,TRAIN,0,0
43106,TEST,0,0
43107,TRAIN,0,0
43108,TRAIN,0,0
43109,TEST,0,0
43110,TRAIN,0,0
43111,TRAIN,0,0
43112,TRAIN,0,0
43113,TRAIN,0,0
43114,TRAIN,0,0
43115,TRAIN,0,0
43116,TRAIN,0,0
43117,TEST,0,0
43118,TRAIN,0,0
43119,TRAIN,0,0
43120,TEST,0,0
43121,TRAIN,0,0
43122,TRAIN,0,0
43123,TRAIN,0,0
43124,TRAIN,0,0
43125,TRAIN,0,0
43126,TEST,0,0
43127,TEST,0,0
43128,TEST,0,0
43129,TRAIN,0,0
43130,TRAIN,0,0
43131,TRAIN,0,0
43132,TRAIN,0,0
43133,TRAIN,0,0
43134,TEST,0,0
43135,TRAIN,0,0
43136,TEST,0,0
43137,TRAIN,0,0
43138,TRAIN,0,0
43139,TRAIN,0,0
43140,TEST,0,0
43141,TRAIN,0,0
43142,TRAIN,0,0
43143,TRAIN,0,0
43144,TRAIN,0,0
43145,TRAIN,0,0
43146,TRAIN,0,0
43147,TEST,0,0
43148,TRAIN,0,0
43149,TRAIN,0,0
43150,TEST,0,0
43151,TRAIN,0,0
43152,TRAIN,0,0
43153,TRAIN,0,0
43154,TEST,0,0
43155,TRAIN,0,0
43156,TRAIN,0,0
43157,TRAIN,0,0
43158,TRAIN,0,0
43159,TEST,0,0
43160,TRAIN,0,0
43161,TRAIN,0,0
43162,TRAIN,0,0
43163,TRAIN,0,0
43164,TRAIN,0,0
43165,TRAIN,0,0
43166,TRAIN,0,0
43167,TRAIN,0,0
43168,TRAIN,0,0
43169,TRAIN,0,0
43170,TRAIN,0,0
43171,TRAIN,0,0
43172,TRAIN,0,0
43173,TRAIN,0,0
43174,TRAIN,0,0
43175,TRAIN,0,0
43176,TRAIN,0,0
43177,TRAIN,0,0
43178,TRAIN,0,0
43179,TRAIN,0,0
43180,TRAIN,0,0
43181,TRAIN,0,0
43182,TEST,0,0
43183,TRAIN,0,0
43184,TRAIN,0,0
43185,TRAIN,0,0
43186,TRAIN,0,0
43187,TRAIN,0,0
43188,TRAIN,0,0
43189,TEST,0,0
43190,TRAIN,0,0
43191,TRAIN,0,0
43192,TRAIN,0,0
43193,TRAIN,0,0
43194,TEST,0,0
43195,TRAIN,0,0
43196,TRAIN,0,0
43197,TRAIN,0,0
43198,TRAIN,0,0
43199,TRAIN,0,0
43200,TRAIN,0,0
43201,TRAIN,0,0
43202,TEST,0,0
43203,TRAIN,0,0
43204,TEST,0,0
43205,TRAIN,0,0
43206,TEST,0,0
43207,TRAIN,0,0
43208,TRAIN,0,0
43209,TRAIN,0,0
43210,TEST,0,0
43211,TEST,0,0
43212,TRAIN,0,0
43213,TRAIN,0,0
43214,TEST,0,0
43215,TRAIN,0,0
43216,TRAIN,0,0
43217,TRAIN,0,0
43218,TRAIN,0,0
43219,TEST,0,0
43220,TRAIN,0,0
43221,TRAIN,0,0
43222,TRAIN,0,0
43223,TRAIN,0,0
43224,TEST,0,0
43225,TRAIN,0,0
43226,TRAIN,0,0
43227,TRAIN,0,0
43228,TEST,0,0
43229,TRAIN,0,0
43230,TRAIN,0,0
43231,TEST,0,0
43232,TRAIN,0,0
43233,TRAIN,0,0
43234,TRAIN,0,0
43235,TRAIN,0,0
43236,TRAIN,0,0
43237,TRAIN,0,0
43238,TEST,0,0
43239,TRAIN,0,0
43240,TRAIN,0,0
43241,TRAIN,0,0
43242,TRAIN,0,0
43243,TRAIN,0,0
43244,TEST,0,0
43245,TRAIN,0,0
43246,TRAIN,0,0
43247,TRAIN,0,0
43248,TEST,0,0
43249,TRAIN,0,0
43250,TRAIN,0,0
43251,TEST,0,0
43252,TRAIN,0,0
43253,TRAIN,0,0
43254,TRAIN,0,0
43255,TRAIN,0,0
43256,TRAIN,0,0
43257,TEST,0,0
43258,TRAIN,0,0
43259,TRAIN,0,0
43260,TEST,0,0
43261,TRAIN,0,0
43262,TEST,0,0
43263,TRAIN,0,0
43264,TRAIN,0,0
43265,TEST,0,0
43266,TRAIN,0,0
43267,TRAIN,0,0
43268,TEST,0,0
43269,TRAIN,0,0
43270,TRAIN,0,0
43271,TRAIN,0,0
43272,TEST,0,0
43273,TRAIN,0,0
43274,TRAIN,0,0
43275,TRAIN,0,0
43276,TRAIN,0,0
43277,TRAIN,0,0
43278,TRAIN,0,0
43279,TRAIN,0,0
43280,TRAIN,0,0
43281,TRAIN,0,0
43282,TRAIN,0,0
43283,TRAIN,0,0
43284,TRAIN,0,0
43285,TEST,0,0
43286,TEST,0,0
43287,TEST,0,0
43288,TRAIN,0,0
43289,TRAIN,0,0
43290,TRAIN,0,0
43291,TEST,0,0
43292,TRAIN,0,0
43293,TRAIN,0,0
43294,TRAIN,0,0
43295,TRAIN,0,0
43296,TRAIN,0,0
43297,TRAIN,0,0
43298,TRAIN,0,0
43299,TEST,0,0
43300,TEST,0,0
43301,TRAIN,0,0
43302,TRAIN,0,0
43303,TRAIN,0,0
43304,TRAIN,0,0
43305,TRAIN,0,0
43306,TRAIN,0,0
43307,TRAIN,0,0
43308,TRAIN,0,0
43309,TRAIN,0,0
43310,TRAIN,0,0
43311,TRAIN,0,0
43312,TRAIN,0,0
43313,TRAIN,0,0
43314,TRAIN,0,0
43315,TRAIN,0,0
43316,TRAIN,0,0
43317,TRAIN,0,0
43318,TRAIN,0,0
43319,TRAIN,0,0
43320,TRAIN,0,0
43321,TRAIN,0,0
43322,TEST,0,0
43323,TRAIN,0,0
43324,TRAIN,0,0
43325,TRAIN,0,0
43326,TEST,0,0
43327,TRAIN,0,0
43328,TRAIN,0,0
43329,TEST,0,0
43330,TEST,0,0
43331,TRAIN,0,0
43332,TRAIN,0,0
43333,TEST,0,0
43334,TRAIN,0,0
43335,TRAIN,0,0
43336,TRAIN,0,0
43337,TEST,0,0
43338,TRAIN,0,0
43339,TRAIN,0,0
43340,TRAIN,0,0
43341,TEST,0,0
43342,TRAIN,0,0
43343,TRAIN,0,0
43344,TRAIN,0,0
43345,TRAIN,0,0
43346,TRAIN,0,0
43347,TRAIN,0,0
43348,TEST,0,0
43349,TRAIN,0,0
43350,TRAIN,0,0
43351,TRAIN,0,0
43352,TEST,0,0
43353,TRAIN,0,0
43354,TRAIN,0,0
43355,TRAIN,0,0
43356,TRAIN,0,0
43357,TRAIN,0,0
43358,TRAIN,0,0
43359,TRAIN,0,0
43360,TRAIN,0,0
43361,TRAIN,0,0
43362,TRAIN,0,0
43363,TRAIN,0,0
43364,TRAIN,0,0
43365,TRAIN,0,0
43366,TEST,0,0
43367,TRAIN,0,0
43368,TRAIN,0,0
43369,TEST,0,0
43370,TRAIN,0,0
43371,TRAIN,0,0
43372,TRAIN,0,0
43373,TRAIN,0,0
43374,TRAIN,0,0
43375,TRAIN,0,0
43376,TRAIN,0,0
43377,TRAIN,0,0
43378,TRAIN,0,0
43379,TRAIN,0,0
43380,TRAIN,0,0
43381,TEST,0,0
43382,TEST,0,0
43383,TEST,0,0
43384,TRAIN,0,0
43385,TRAIN,0,0
43386,TRAIN,0,0
43387,TRAIN,0,0
43388,TRAIN,0,0
43389,TRAIN,0,0
43390,TRAIN,0,0
43391,TEST,0,0
43392,TRAIN,0,0
43393,TRAIN,0,0
43394,TRAIN,0,0
43395,TRAIN,0,0
43396,TRAIN,0,0
43397,TEST,0,0
43398,TRAIN,0,0
43399,TEST,0,0
43400,TRAIN,0,0
43401,TEST,0,0
43402,TRAIN,0,0
43403,TRAIN,0,0
43404,TEST,0,0
43405,TRAIN,0,0
43406,TRAIN,0,0
43407,TRAIN,0,0
43408,TRAIN,0,0
43409,TRAIN,0,0
43410,TEST,0,0
43411,TRAIN,0,0
43412,TEST,0,0
43413,TRAIN,0,0
43414,TRAIN,0,0
43415,TRAIN,0,0
43416,TRAIN,0,0
43417,TRAIN,0,0
43418,TRAIN,0,0
43419,TRAIN,0,0
43420,TRAIN,0,0
43421,TRAIN,0,0
43422,TRAIN,0,0
43423,TRAIN,0,0
43424,TRAIN,0,0
43425,TRAIN,0,0
43426,TRAIN,0,0
43427,TRAIN,0,0
43428,TRAIN,0,0
43429,TRAIN,0,0
43430,TRAIN,0,0
43431,TRAIN,0,0
43432,TRAIN,0,0
43433,TRAIN,0,0
43434,TEST,0,0
43435,TRAIN,0,0
43436,TRAIN,0,0
43437,TRAIN,0,0
43438,TEST,0,0
43439,TEST,0,0
43440,TRAIN,0,0
43441,TRAIN,0,0
43442,TRAIN,0,0
43443,TRAIN,0,0
43444,TEST,0,0
43445,TEST,0,0
43446,TRAIN,0,0
43447,TEST,0,0
43448,TEST,0,0
43449,TRAIN,0,0
43450,TRAIN,0,0
43451,TEST,0,0
43452,TRAIN,0,0
43453,TRAIN,0,0
43454,TEST,0,0
43455,TEST,0,0
43456,TRAIN,0,0
43457,TRAIN,0,0
43458,TRAIN,0,0
43459,TEST,0,0
43460,TRAIN,0,0
43461,TRAIN,0,0
43462,TRAIN,0,0
43463,TRAIN,0,0
43464,TRAIN,0,0
43465,TRAIN,0,0
43466,TEST,0,0
43467,TRAIN,0,0
43468,TRAIN,0,0
43469,TRAIN,0,0
43470,TRAIN,0,0
43471,TRAIN,0,0
43472,TRAIN,0,0
43473,TRAIN,0,0
43474,TRAIN,0,0
43475,TRAIN,0,0
43476,TRAIN,0,0
43477,TRAIN,0,0
43478,TEST,0,0
43479,TRAIN,0,0
43480,TRAIN,0,0
43481,TEST,0,0
43482,TRAIN,0,0
43483,TRAIN,0,0
43484,TEST,0,0
43485,TEST,0,0
43486,TRAIN,0,0
43487,TRAIN,0,0
43488,TRAIN,0,0
43489,TRAIN,0,0
43490,TRAIN,0,0
43491,TRAIN,0,0
43492,TRAIN,0,0
43493,TEST,0,0
43494,TRAIN,0,0
43495,TEST,0,0
43496,TEST,0,0
43497,TRAIN,0,0
43498,TRAIN,0,0
43499,TEST,0,0
43500,TRAIN,0,0
43501,TEST,0,0
43502,TRAIN,0,0
43503,TEST,0,0
43504,TRAIN,0,0
43505,TRAIN,0,0
43506,TEST,0,0
43507,TRAIN,0,0
43508,TEST,0,0
43509,TRAIN,0,0
43510,TRAIN,0,0
43511,TRAIN,0,0
43512,TEST,0,0
43513,TRAIN,0,0
43514,TEST,0,0
43515,TRAIN,0,0
43516,TRAIN,0,0
43517,TRAIN,0,0
43518,TEST,0,0
43519,TRAIN,0,0
43520,TEST,0,0
43521,TRAIN,0,0
43522,TRAIN,0,0
43523,TEST,0,0
43524,TRAIN,0,0
43525,TRAIN,0,0
43526,TRAIN,0,0
43527,TRAIN,0,0
43528,TRAIN,0,0
43529,TRAIN,0,0
43530,TRAIN,0,0
43531,TRAIN,0,0
43532,TRAIN,0,0
43533,TRAIN,0,0
43534,TEST,0,0
43535,TRAIN,0,0
43536,TRAIN,0,0
43537,TRAIN,0,0
43538,TRAIN,0,0
43539,TRAIN,0,0
43540,TRAIN,0,0
43541,TRAIN,0,0
43542,TRAIN,0,0
43543,TEST,0,0
43544,TEST,0,0
43545,TRAIN,0,0
43546,TRAIN,0,0
43547,TRAIN,0,0
43548,TRAIN,0,0
43549,TEST,0,0
43550,TRAIN,0,0
43551,TEST,0,0
43552,TEST,0,0
43553,TRAIN,0,0
43554,TRAIN,0,0
43555,TRAIN,0,0
43556,TRAIN,0,0
43557,TEST,0,0
43558,TRAIN,0,0
43559,TRAIN,0,0
43560,TEST,0,0
43561,TRAIN,0,0
43562,TEST,0,0
43563,TRAIN,0,0
43564,TRAIN,0,0
43565,TRAIN,0,0
43566,TRAIN,0,0
43567,TEST,0,0
43568,TRAIN,0,0
43569,TEST,0,0
43570,TRAIN,0,0
43571,TEST,0,0
43572,TEST,0,0
43573,TEST,0,0
43574,TRAIN,0,0
43575,TRAIN,0,0
43576,TRAIN,0,0
43577,TRAIN,0,0
43578,TRAIN,0,0
43579,TRAIN,0,0
43580,TRAIN,0,0
43581,TRAIN,0,0
43582,TRAIN,0,0
43583,TRAIN,0,0
43584,TRAIN,0,0
43585,TEST,0,0
43586,TRAIN,0,0
43587,TRAIN,0,0
43588,TRAIN,0,0
43589,TRAIN,0,0
43590,TRAIN,0,0
43591,TRAIN,0,0
43592,TRAIN,0,0
43593,TRAIN,0,0
43594,TRAIN,0,0
43595,TRAIN,0,0
43596,TEST,0,0
43597,TRAIN,0,0
43598,TRAIN,0,0
43599,TRAIN,0,0
43600,TRAIN,0,0
43601,TRAIN,0,0
43602,TRAIN,0,0
43603,TEST,0,0
43604,TRAIN,0,0
43605,TEST,0,0
43606,TRAIN,0,0
43607,TRAIN,0,0
43608,TRAIN,0,0
43609,TRAIN,0,0
43610,TRAIN,0,0
43611,TRAIN,0,0
