d3mIndex,type,fold,repeat
16522,TEST,0,0
16527,TEST,0,0
16528,TEST,0,0
16531,TEST,0,0
16532,TEST,0,0
16535,TEST,0,0
16553,TEST,0,0
16557,TEST,0,0
16559,TEST,0,0
16560,TEST,0,0
16573,TEST,0,0
16578,TEST,0,0
16585,TEST,0,0
16588,TEST,0,0
16589,TEST,0,0
16591,TEST,0,0
16593,TEST,0,0
16602,TEST,0,0
16603,TEST,0,0
16613,TEST,0,0
16614,TEST,0,0
16631,TEST,0,0
16638,TEST,0,0
16639,TEST,0,0
16640,TEST,0,0
16645,TEST,0,0
16646,TEST,0,0
16647,TEST,0,0
16653,TEST,0,0
16660,TEST,0,0
16667,TEST,0,0
16670,TEST,0,0
16674,TEST,0,0
16676,TEST,0,0
16685,TEST,0,0
16686,TEST,0,0
16689,TEST,0,0
16698,TEST,0,0
16705,TEST,0,0
16713,TEST,0,0
16715,TEST,0,0
16721,TEST,0,0
16722,TEST,0,0
16724,TEST,0,0
16730,TEST,0,0
16733,TEST,0,0
16737,TEST,0,0
16738,TEST,0,0
16742,TEST,0,0
16764,TEST,0,0
16766,TEST,0,0
16769,TEST,0,0
16778,TEST,0,0
16786,TEST,0,0
16787,TEST,0,0
16789,TEST,0,0
16790,TEST,0,0
16794,TEST,0,0
16808,TEST,0,0
16812,TEST,0,0
16814,TEST,0,0
16822,TEST,0,0
16826,TEST,0,0
16834,TEST,0,0
16835,TEST,0,0
16836,TEST,0,0
16842,TEST,0,0
16843,TEST,0,0
16844,TEST,0,0
16849,TEST,0,0
16850,TEST,0,0
16853,TEST,0,0
16855,TEST,0,0
16864,TEST,0,0
16868,TEST,0,0
16869,TEST,0,0
16878,TEST,0,0
16879,TEST,0,0
16881,TEST,0,0
16883,TEST,0,0
16888,TEST,0,0
16893,TEST,0,0
16896,TEST,0,0
16898,TEST,0,0
16906,TEST,0,0
16909,TEST,0,0
16914,TEST,0,0
16917,TEST,0,0
16919,TEST,0,0
16920,TEST,0,0
16923,TEST,0,0
16928,TEST,0,0
16929,TEST,0,0
16930,TEST,0,0
16934,TEST,0,0
16939,TEST,0,0
16940,TEST,0,0
16944,TEST,0,0
16957,TEST,0,0
16960,TEST,0,0
16963,TEST,0,0
16964,TEST,0,0
16971,TEST,0,0
16979,TEST,0,0
16991,TEST,0,0
17002,TEST,0,0
17006,TEST,0,0
17012,TEST,0,0
17033,TEST,0,0
17040,TEST,0,0
17044,TEST,0,0
17046,TEST,0,0
17048,TEST,0,0
17050,TEST,0,0
17051,TEST,0,0
17059,TEST,0,0
17061,TEST,0,0
17067,TEST,0,0
17073,TEST,0,0
17075,TEST,0,0
17077,TEST,0,0
17081,TEST,0,0
17103,TEST,0,0
17104,TEST,0,0
17116,TEST,0,0
17122,TEST,0,0
17129,TEST,0,0
17135,TEST,0,0
17140,TEST,0,0
17150,TEST,0,0
17155,TEST,0,0
17158,TEST,0,0
17167,TEST,0,0
17171,TEST,0,0
17174,TEST,0,0
17188,TEST,0,0
17190,TEST,0,0
17196,TEST,0,0
17203,TEST,0,0
17204,TEST,0,0
17212,TEST,0,0
17214,TEST,0,0
17215,TEST,0,0
17218,TEST,0,0
17226,TEST,0,0
17230,TEST,0,0
17240,TEST,0,0
17243,TEST,0,0
17247,TEST,0,0
17248,TEST,0,0
17257,TEST,0,0
17261,TEST,0,0
17263,TEST,0,0
17266,TEST,0,0
17268,TEST,0,0
17269,TEST,0,0
17273,TEST,0,0
17274,TEST,0,0
17276,TEST,0,0
17284,TEST,0,0
17287,TEST,0,0
17297,TEST,0,0
17299,TEST,0,0
17307,TEST,0,0
17308,TEST,0,0
17310,TEST,0,0
17321,TEST,0,0
17323,TEST,0,0
17335,TEST,0,0
17342,TEST,0,0
17343,TEST,0,0
17356,TEST,0,0
17358,TEST,0,0
17360,TEST,0,0
17367,TEST,0,0
17375,TEST,0,0
17376,TEST,0,0
17377,TEST,0,0
17394,TEST,0,0
17402,TEST,0,0
17404,TEST,0,0
17405,TEST,0,0
17408,TEST,0,0
17410,TEST,0,0
17421,TEST,0,0
17422,TEST,0,0
17436,TEST,0,0
17437,TEST,0,0
17442,TEST,0,0
17443,TEST,0,0
17450,TEST,0,0
17455,TEST,0,0
17458,TEST,0,0
17470,TEST,0,0
17478,TEST,0,0
17479,TEST,0,0
17489,TEST,0,0
17490,TEST,0,0
17508,TEST,0,0
17511,TEST,0,0
17512,TEST,0,0
17517,TEST,0,0
17520,TEST,0,0
17521,TEST,0,0
17523,TEST,0,0
17532,TEST,0,0
17533,TEST,0,0
17537,TEST,0,0
17540,TEST,0,0
17542,TEST,0,0
17546,TEST,0,0
17550,TEST,0,0
17555,TEST,0,0
17560,TEST,0,0
17561,TEST,0,0
17567,TEST,0,0
17574,TEST,0,0
17577,TEST,0,0
17579,TEST,0,0
17597,TEST,0,0
17605,TEST,0,0
17612,TEST,0,0
17615,TEST,0,0
17620,TEST,0,0
17621,TEST,0,0
17628,TEST,0,0
17641,TEST,0,0
17642,TEST,0,0
17645,TEST,0,0
17648,TEST,0,0
17658,TEST,0,0
17671,TEST,0,0
17680,TEST,0,0
17681,TEST,0,0
17692,TEST,0,0
17694,TEST,0,0
17706,TEST,0,0
17708,TEST,0,0
17709,TEST,0,0
17713,TEST,0,0
17716,TEST,0,0
17724,TEST,0,0
17725,TEST,0,0
17733,TEST,0,0
17736,TEST,0,0
17737,TEST,0,0
17743,TEST,0,0
17745,TEST,0,0
17749,TEST,0,0
17751,TEST,0,0
17756,TEST,0,0
17759,TEST,0,0
17760,TEST,0,0
17763,TEST,0,0
17767,TEST,0,0
17768,TEST,0,0
17771,TEST,0,0
17780,TEST,0,0
17782,TEST,0,0
17797,TEST,0,0
17799,TEST,0,0
17815,TEST,0,0
17817,TEST,0,0
17820,TEST,0,0
17826,TEST,0,0
17828,TEST,0,0
17835,TEST,0,0
17838,TEST,0,0
17848,TEST,0,0
17853,TEST,0,0
17854,TEST,0,0
17855,TEST,0,0
17857,TEST,0,0
17866,TEST,0,0
17872,TEST,0,0
17878,TEST,0,0
17890,TEST,0,0
17892,TEST,0,0
17895,TEST,0,0
17897,TEST,0,0
17900,TEST,0,0
17902,TEST,0,0
17928,TEST,0,0
17930,TEST,0,0
17949,TEST,0,0
17950,TEST,0,0
17951,TEST,0,0
17953,TEST,0,0
17963,TEST,0,0
17964,TEST,0,0
17966,TEST,0,0
17967,TEST,0,0
17971,TEST,0,0
17976,TEST,0,0
17982,TEST,0,0
17983,TEST,0,0
17990,TEST,0,0
17991,TEST,0,0
18002,TEST,0,0
18004,TEST,0,0
18017,TEST,0,0
18019,TEST,0,0
18020,TEST,0,0
18025,TEST,0,0
18030,TEST,0,0
18042,TEST,0,0
18053,TEST,0,0
18057,TEST,0,0
18059,TEST,0,0
18063,TEST,0,0
18064,TEST,0,0
18068,TEST,0,0
18073,TEST,0,0
18076,TEST,0,0
18081,TEST,0,0
18089,TEST,0,0
18097,TEST,0,0
18100,TEST,0,0
18101,TEST,0,0
18109,TEST,0,0
18110,TEST,0,0
18112,TEST,0,0
18121,TEST,0,0
18124,TEST,0,0
18126,TEST,0,0
18128,TEST,0,0
18137,TEST,0,0
18140,TEST,0,0
18142,TEST,0,0
18145,TEST,0,0
18146,TEST,0,0
18147,TEST,0,0
18148,TEST,0,0
18149,TEST,0,0
18159,TEST,0,0
18168,TEST,0,0
18170,TEST,0,0
18172,TEST,0,0
18175,TEST,0,0
18176,TEST,0,0
18180,TEST,0,0
18186,TEST,0,0
18191,TEST,0,0
18204,TEST,0,0
18213,TEST,0,0
18226,TEST,0,0
18242,TEST,0,0
18254,TEST,0,0
18262,TEST,0,0
18265,TEST,0,0
18268,TEST,0,0
18269,TEST,0,0
18271,TEST,0,0
18276,TEST,0,0
18278,TEST,0,0
18284,TEST,0,0
18288,TEST,0,0
18294,TEST,0,0
18297,TEST,0,0
18298,TEST,0,0
18299,TEST,0,0
18301,TEST,0,0
18302,TEST,0,0
18309,TEST,0,0
18327,TEST,0,0
18330,TEST,0,0
18332,TEST,0,0
18344,TEST,0,0
18351,TEST,0,0
18365,TEST,0,0
18373,TEST,0,0
18377,TEST,0,0
18378,TEST,0,0
18381,TEST,0,0
18382,TEST,0,0
18397,TEST,0,0
18404,TEST,0,0
18413,TEST,0,0
18415,TEST,0,0
18416,TEST,0,0
18421,TEST,0,0
18430,TEST,0,0
18431,TEST,0,0
18435,TEST,0,0
18436,TEST,0,0
18441,TEST,0,0
18442,TEST,0,0
18444,TEST,0,0
18454,TEST,0,0
18465,TEST,0,0
18467,TEST,0,0
18476,TEST,0,0
18482,TEST,0,0
18483,TEST,0,0
18493,TEST,0,0
18496,TEST,0,0
18506,TEST,0,0
18508,TEST,0,0
18509,TEST,0,0
18510,TEST,0,0
18516,TEST,0,0
18533,TEST,0,0
18535,TEST,0,0
18549,TEST,0,0
18570,TEST,0,0
18572,TEST,0,0
18573,TEST,0,0
18577,TEST,0,0
18578,TEST,0,0
18581,TEST,0,0
18582,TEST,0,0
18583,TEST,0,0
18590,TEST,0,0
18596,TEST,0,0
18629,TEST,0,0
18632,TEST,0,0
18636,TEST,0,0
18652,TEST,0,0
18654,TEST,0,0
18664,TEST,0,0
18665,TEST,0,0
18667,TEST,0,0
18668,TEST,0,0
18676,TEST,0,0
18677,TEST,0,0
18681,TEST,0,0
18683,TEST,0,0
18688,TEST,0,0
18694,TEST,0,0
18699,TEST,0,0
18701,TEST,0,0
18702,TEST,0,0
18703,TEST,0,0
18707,TEST,0,0
18719,TEST,0,0
18723,TEST,0,0
18725,TEST,0,0
18730,TEST,0,0
18731,TEST,0,0
18733,TEST,0,0
18738,TEST,0,0
18740,TEST,0,0
18751,TEST,0,0
18759,TEST,0,0
18772,TEST,0,0
18775,TEST,0,0
18780,TEST,0,0
18784,TEST,0,0
18791,TEST,0,0
18794,TEST,0,0
18798,TEST,0,0
18802,TEST,0,0
18803,TEST,0,0
18805,TEST,0,0
18810,TEST,0,0
18817,TEST,0,0
18818,TEST,0,0
18819,TEST,0,0
18821,TEST,0,0
18824,TEST,0,0
18827,TEST,0,0
18829,TEST,0,0
18838,TEST,0,0
18840,TEST,0,0
18841,TEST,0,0
18846,TEST,0,0
18852,TEST,0,0
18858,TEST,0,0
18861,TEST,0,0
18863,TEST,0,0
18866,TEST,0,0
18869,TEST,0,0
18875,TEST,0,0
18878,TEST,0,0
18880,TEST,0,0
18884,TEST,0,0
18887,TEST,0,0
18888,TEST,0,0
18891,TEST,0,0
18899,TEST,0,0
18904,TEST,0,0
18906,TEST,0,0
18910,TEST,0,0
18912,TEST,0,0
18916,TEST,0,0
18920,TEST,0,0
18933,TEST,0,0
18941,TEST,0,0
18942,TEST,0,0
18944,TEST,0,0
18959,TEST,0,0
18991,TEST,0,0
18992,TEST,0,0
18994,TEST,0,0
18995,TEST,0,0
19000,TEST,0,0
19009,TEST,0,0
19017,TEST,0,0
19018,TEST,0,0
19037,TEST,0,0
19040,TEST,0,0
19044,TEST,0,0
19046,TEST,0,0
19055,TEST,0,0
19058,TEST,0,0
19070,TEST,0,0
19079,TEST,0,0
19082,TEST,0,0
19095,TEST,0,0
19097,TEST,0,0
19099,TEST,0,0
19112,TEST,0,0
19114,TEST,0,0
19119,TEST,0,0
19120,TEST,0,0
19133,TEST,0,0
19134,TEST,0,0
19136,TEST,0,0
19137,TEST,0,0
19146,TEST,0,0
19152,TEST,0,0
19153,TEST,0,0
19158,TEST,0,0
19164,TEST,0,0
19169,TEST,0,0
19174,TEST,0,0
19176,TEST,0,0
19185,TEST,0,0
19186,TEST,0,0
19193,TEST,0,0
19195,TEST,0,0
19197,TEST,0,0
19202,TEST,0,0
19217,TEST,0,0
19226,TEST,0,0
19235,TEST,0,0
19243,TEST,0,0
19246,TEST,0,0
19249,TEST,0,0
19250,TEST,0,0
19253,TEST,0,0
19266,TEST,0,0
19269,TEST,0,0
19279,TEST,0,0
19283,TEST,0,0
19284,TEST,0,0
19285,TEST,0,0
19287,TEST,0,0
19291,TEST,0,0
19292,TEST,0,0
19293,TEST,0,0
19295,TEST,0,0
19297,TEST,0,0
19298,TEST,0,0
19301,TEST,0,0
19306,TEST,0,0
19310,TEST,0,0
19312,TEST,0,0
19322,TEST,0,0
19329,TEST,0,0
19335,TEST,0,0
19352,TEST,0,0
19359,TEST,0,0
19375,TEST,0,0
19388,TEST,0,0
19395,TEST,0,0
19396,TEST,0,0
19397,TEST,0,0
19401,TEST,0,0
19403,TEST,0,0
19410,TEST,0,0
19411,TEST,0,0
19430,TEST,0,0
19438,TEST,0,0
19450,TEST,0,0
19452,TEST,0,0
19464,TEST,0,0
19474,TEST,0,0
19475,TEST,0,0
19488,TEST,0,0
19491,TEST,0,0
19492,TEST,0,0
19493,TEST,0,0
19499,TEST,0,0
19504,TEST,0,0
19511,TEST,0,0
19515,TEST,0,0
19522,TEST,0,0
19532,TEST,0,0
19533,TEST,0,0
19536,TEST,0,0
19537,TEST,0,0
19544,TEST,0,0
19547,TEST,0,0
19548,TEST,0,0
19550,TEST,0,0
19563,TEST,0,0
19565,TEST,0,0
19567,TEST,0,0
19578,TEST,0,0
19583,TEST,0,0
19588,TEST,0,0
19599,TEST,0,0
19627,TEST,0,0
19631,TEST,0,0
19634,TEST,0,0
19638,TEST,0,0
19641,TEST,0,0
19650,TEST,0,0
19654,TEST,0,0
19665,TEST,0,0
19675,TEST,0,0
19683,TEST,0,0
19712,TEST,0,0
19720,TEST,0,0
19721,TEST,0,0
19735,TEST,0,0
19740,TEST,0,0
19743,TEST,0,0
19744,TEST,0,0
19746,TEST,0,0
19753,TEST,0,0
19759,TEST,0,0
19765,TEST,0,0
19775,TEST,0,0
19779,TEST,0,0
19783,TEST,0,0
19790,TEST,0,0
19795,TEST,0,0
19797,TEST,0,0
19801,TEST,0,0
19805,TEST,0,0
19807,TEST,0,0
19811,TEST,0,0
19813,TEST,0,0
19818,TEST,0,0
19820,TEST,0,0
19823,TEST,0,0
19824,TEST,0,0
19829,TEST,0,0
19836,TEST,0,0
19839,TEST,0,0
19845,TEST,0,0
19852,TEST,0,0
19853,TEST,0,0
19862,TEST,0,0
19880,TEST,0,0
19881,TEST,0,0
19885,TEST,0,0
19894,TEST,0,0
19905,TEST,0,0
19910,TEST,0,0
19922,TEST,0,0
19926,TEST,0,0
19932,TEST,0,0
19935,TEST,0,0
19944,TEST,0,0
19945,TEST,0,0
19948,TEST,0,0
19951,TEST,0,0
19953,TEST,0,0
19959,TEST,0,0
19961,TEST,0,0
19967,TEST,0,0
19972,TEST,0,0
19976,TEST,0,0
19985,TEST,0,0
19987,TEST,0,0
20000,TEST,0,0
20011,TEST,0,0
20023,TEST,0,0
20028,TEST,0,0
20036,TEST,0,0
20048,TEST,0,0
20053,TEST,0,0
20054,TEST,0,0
20061,TEST,0,0
20063,TEST,0,0
20069,TEST,0,0
20071,TEST,0,0
20076,TEST,0,0
20082,TEST,0,0
20092,TEST,0,0
20095,TEST,0,0
20101,TEST,0,0
20102,TEST,0,0
20113,TEST,0,0
20114,TEST,0,0
20117,TEST,0,0
20123,TEST,0,0
20125,TEST,0,0
20132,TEST,0,0
20138,TEST,0,0
20144,TEST,0,0
20145,TEST,0,0
20146,TEST,0,0
20157,TEST,0,0
20160,TEST,0,0
20163,TEST,0,0
20164,TEST,0,0
20166,TEST,0,0
20167,TEST,0,0
20168,TEST,0,0
20180,TEST,0,0
20189,TEST,0,0
20192,TEST,0,0
20193,TEST,0,0
20204,TEST,0,0
20207,TEST,0,0
20209,TEST,0,0
20211,TEST,0,0
20220,TEST,0,0
20221,TEST,0,0
20227,TEST,0,0
20234,TEST,0,0
20237,TEST,0,0
20244,TEST,0,0
20245,TEST,0,0
20251,TEST,0,0
20254,TEST,0,0
20256,TEST,0,0
20257,TEST,0,0
20264,TEST,0,0
20270,TEST,0,0
20271,TEST,0,0
20275,TEST,0,0
20282,TEST,0,0
20284,TEST,0,0
20287,TEST,0,0
20289,TEST,0,0
20302,TEST,0,0
20304,TEST,0,0
20306,TEST,0,0
20316,TEST,0,0
20317,TEST,0,0
20320,TEST,0,0
20323,TEST,0,0
20324,TEST,0,0
20330,TEST,0,0
20331,TEST,0,0
20332,TEST,0,0
20335,TEST,0,0
20344,TEST,0,0
20346,TEST,0,0
20348,TEST,0,0
20350,TEST,0,0
20354,TEST,0,0
20356,TEST,0,0
20366,TEST,0,0
20369,TEST,0,0
20371,TEST,0,0
20375,TEST,0,0
20385,TEST,0,0
20393,TEST,0,0
20394,TEST,0,0
20398,TEST,0,0
20399,TEST,0,0
20400,TEST,0,0
20405,TEST,0,0
20418,TEST,0,0
20423,TEST,0,0
20425,TEST,0,0
20429,TEST,0,0
20433,TEST,0,0
20435,TEST,0,0
20439,TEST,0,0
20444,TEST,0,0
20445,TEST,0,0
20448,TEST,0,0
20453,TEST,0,0
20454,TEST,0,0
20460,TEST,0,0
20469,TEST,0,0
20470,TEST,0,0
20478,TEST,0,0
20480,TEST,0,0
20498,TEST,0,0
20511,TEST,0,0
20520,TEST,0,0
20522,TEST,0,0
20529,TEST,0,0
20530,TEST,0,0
20532,TEST,0,0
20538,TEST,0,0
20541,TEST,0,0
20546,TEST,0,0
20549,TEST,0,0
20553,TEST,0,0
20556,TEST,0,0
20564,TEST,0,0
20571,TEST,0,0
20577,TEST,0,0
20580,TEST,0,0
20588,TEST,0,0
20593,TEST,0,0
20594,TEST,0,0
20599,TEST,0,0
20601,TEST,0,0
20602,TEST,0,0
20604,TEST,0,0
20611,TEST,0,0
20612,TEST,0,0
20632,TEST,0,0
20645,TEST,0,0
20657,TEST,0,0
20664,TEST,0,0
20671,TEST,0,0
20674,TEST,0,0
20686,TEST,0,0
20687,TEST,0,0
20697,TEST,0,0
20721,TEST,0,0
20732,TEST,0,0
20740,TEST,0,0
20748,TEST,0,0
20750,TEST,0,0
20768,TEST,0,0
20770,TEST,0,0
20773,TEST,0,0
20775,TEST,0,0
20780,TEST,0,0
20787,TEST,0,0
20789,TEST,0,0
20793,TEST,0,0
20796,TEST,0,0
20801,TEST,0,0
20803,TEST,0,0
20807,TEST,0,0
20808,TEST,0,0
20810,TEST,0,0
20818,TEST,0,0
20827,TEST,0,0
20828,TEST,0,0
20831,TEST,0,0
20836,TEST,0,0
20837,TEST,0,0
20841,TEST,0,0
20853,TEST,0,0
20857,TEST,0,0
20864,TEST,0,0
20868,TEST,0,0
20883,TEST,0,0
20886,TEST,0,0
20891,TEST,0,0
20893,TEST,0,0
20900,TEST,0,0
20903,TEST,0,0
20911,TEST,0,0
20914,TEST,0,0
20915,TEST,0,0
20917,TEST,0,0
20926,TEST,0,0
20928,TEST,0,0
20929,TEST,0,0
20932,TEST,0,0
20933,TEST,0,0
20937,TEST,0,0
20947,TEST,0,0
20949,TEST,0,0
20953,TEST,0,0
20964,TEST,0,0
20972,TEST,0,0
20976,TEST,0,0
20982,TEST,0,0
20995,TEST,0,0
21011,TEST,0,0
21014,TEST,0,0
21022,TEST,0,0
21026,TEST,0,0
21046,TEST,0,0
21047,TEST,0,0
21050,TEST,0,0
21051,TEST,0,0
21053,TEST,0,0
21056,TEST,0,0
21057,TEST,0,0
21063,TEST,0,0
21065,TEST,0,0
21069,TEST,0,0
21074,TEST,0,0
21076,TEST,0,0
21081,TEST,0,0
21088,TEST,0,0
21097,TEST,0,0
21101,TEST,0,0
21103,TEST,0,0
21107,TEST,0,0
21109,TEST,0,0
21111,TEST,0,0
21112,TEST,0,0
21115,TEST,0,0
21119,TEST,0,0
21122,TEST,0,0
21123,TEST,0,0
21126,TEST,0,0
21135,TEST,0,0
21139,TEST,0,0
21145,TEST,0,0
21149,TEST,0,0
21160,TEST,0,0
21169,TEST,0,0
21170,TEST,0,0
21176,TEST,0,0
21177,TEST,0,0
21180,TEST,0,0
21183,TEST,0,0
21192,TEST,0,0
21195,TEST,0,0
21209,TEST,0,0
21222,TEST,0,0
21223,TEST,0,0
21225,TEST,0,0
21228,TEST,0,0
21230,TEST,0,0
21231,TEST,0,0
21242,TEST,0,0
21244,TEST,0,0
21246,TEST,0,0
21248,TEST,0,0
21262,TEST,0,0
21264,TEST,0,0
21270,TEST,0,0
21274,TEST,0,0
21282,TEST,0,0
21283,TEST,0,0
21291,TEST,0,0
21297,TEST,0,0
21298,TEST,0,0
21302,TEST,0,0
21303,TEST,0,0
21311,TEST,0,0
21313,TEST,0,0
21325,TEST,0,0
21326,TEST,0,0
21331,TEST,0,0
21332,TEST,0,0
21339,TEST,0,0
21350,TEST,0,0
21361,TEST,0,0
21365,TEST,0,0
21366,TEST,0,0
21369,TEST,0,0
21372,TEST,0,0
21394,TEST,0,0
21396,TEST,0,0
21399,TEST,0,0
21400,TEST,0,0
21405,TEST,0,0
21408,TEST,0,0
21409,TEST,0,0
21416,TEST,0,0
21429,TEST,0,0
21436,TEST,0,0
21442,TEST,0,0
21445,TEST,0,0
21448,TEST,0,0
21453,TEST,0,0
21455,TEST,0,0
21462,TEST,0,0
21466,TEST,0,0
21471,TEST,0,0
21475,TEST,0,0
21479,TEST,0,0
21482,TEST,0,0
21484,TEST,0,0
21490,TEST,0,0
21497,TEST,0,0
21502,TEST,0,0
21505,TEST,0,0
21515,TEST,0,0
21516,TEST,0,0
21519,TEST,0,0
21522,TEST,0,0
21531,TEST,0,0
21537,TEST,0,0
21540,TEST,0,0
21544,TEST,0,0
21547,TEST,0,0
21554,TEST,0,0
21555,TEST,0,0
21557,TEST,0,0
21558,TEST,0,0
21560,TEST,0,0
21561,TEST,0,0
21576,TEST,0,0
21583,TEST,0,0
21587,TEST,0,0
21588,TEST,0,0
21589,TEST,0,0
21592,TEST,0,0
21594,TEST,0,0
21596,TEST,0,0
21601,TEST,0,0
21603,TEST,0,0
21605,TEST,0,0
21618,TEST,0,0
21625,TEST,0,0
21628,TEST,0,0
21629,TEST,0,0
21632,TEST,0,0
21652,TEST,0,0
21655,TEST,0,0
21659,TEST,0,0
21666,TEST,0,0
21668,TEST,0,0
21672,TEST,0,0
21678,TEST,0,0
21684,TEST,0,0
21690,TEST,0,0
21695,TEST,0,0
21706,TEST,0,0
21712,TEST,0,0
21715,TEST,0,0
21717,TEST,0,0
21726,TEST,0,0
21730,TEST,0,0
21733,TEST,0,0
21740,TEST,0,0
21743,TEST,0,0
21744,TEST,0,0
21746,TEST,0,0
21747,TEST,0,0
21748,TEST,0,0
21750,TEST,0,0
21752,TEST,0,0
21769,TEST,0,0
21772,TEST,0,0
21776,TEST,0,0
21787,TEST,0,0
21788,TEST,0,0
21792,TEST,0,0
21793,TEST,0,0
21799,TEST,0,0
21808,TEST,0,0
21809,TEST,0,0
21814,TEST,0,0
21822,TEST,0,0
21827,TEST,0,0
21831,TEST,0,0
21846,TEST,0,0
21852,TEST,0,0
21857,TEST,0,0
21858,TEST,0,0
21860,TEST,0,0
21871,TEST,0,0
21872,TEST,0,0
21873,TEST,0,0
21882,TEST,0,0
21887,TEST,0,0
21894,TEST,0,0
21904,TEST,0,0
21912,TEST,0,0
21915,TEST,0,0
21917,TEST,0,0
21919,TEST,0,0
21929,TEST,0,0
21937,TEST,0,0
21945,TEST,0,0
21948,TEST,0,0
21952,TEST,0,0
21954,TEST,0,0
21960,TEST,0,0
21962,TEST,0,0
21966,TEST,0,0
21967,TEST,0,0
21971,TEST,0,0
21972,TEST,0,0
21979,TEST,0,0
21994,TEST,0,0
21996,TEST,0,0
21997,TEST,0,0
21999,TEST,0,0
22000,TEST,0,0
22001,TEST,0,0
22006,TEST,0,0
22007,TEST,0,0
22011,TEST,0,0
22014,TEST,0,0
22015,TEST,0,0
22016,TEST,0,0
22022,TEST,0,0
22045,TEST,0,0
22055,TEST,0,0
22056,TEST,0,0
22061,TEST,0,0
22068,TEST,0,0
22070,TEST,0,0
22072,TEST,0,0
22074,TEST,0,0
22086,TEST,0,0
22093,TEST,0,0
22101,TEST,0,0
22103,TEST,0,0
22107,TEST,0,0
22112,TEST,0,0
22124,TEST,0,0
22126,TEST,0,0
22131,TEST,0,0
22136,TEST,0,0
22139,TEST,0,0
22161,TEST,0,0
22171,TEST,0,0
22174,TEST,0,0
22180,TEST,0,0
22195,TEST,0,0
22200,TEST,0,0
22217,TEST,0,0
22221,TEST,0,0
22222,TEST,0,0
22226,TEST,0,0
22228,TEST,0,0
22235,TEST,0,0
22236,TEST,0,0
22238,TEST,0,0
22239,TEST,0,0
22244,TEST,0,0
22248,TEST,0,0
22257,TEST,0,0
22260,TEST,0,0
22265,TEST,0,0
22273,TEST,0,0
22280,TEST,0,0
22281,TEST,0,0
22282,TEST,0,0
22288,TEST,0,0
22296,TEST,0,0
22299,TEST,0,0
22301,TEST,0,0
22303,TEST,0,0
22325,TEST,0,0
22327,TEST,0,0
22334,TEST,0,0
22336,TEST,0,0
22341,TEST,0,0
22368,TEST,0,0
22382,TEST,0,0
22385,TEST,0,0
22389,TEST,0,0
22392,TEST,0,0
22396,TEST,0,0
22400,TEST,0,0
22402,TEST,0,0
22407,TEST,0,0
22411,TEST,0,0
22421,TEST,0,0
22430,TEST,0,0
22436,TEST,0,0
22445,TEST,0,0
22449,TEST,0,0
22453,TEST,0,0
22479,TEST,0,0
22481,TEST,0,0
22489,TEST,0,0
22490,TEST,0,0
22496,TEST,0,0
22508,TEST,0,0
22509,TEST,0,0
22519,TEST,0,0
22521,TEST,0,0
22523,TEST,0,0
22525,TEST,0,0
22527,TEST,0,0
22532,TEST,0,0
22542,TEST,0,0
22553,TEST,0,0
22555,TEST,0,0
22562,TEST,0,0
22567,TEST,0,0
22574,TEST,0,0
22575,TEST,0,0
22576,TEST,0,0
22583,TEST,0,0
22592,TEST,0,0
22593,TEST,0,0
22603,TEST,0,0
22604,TEST,0,0
22606,TEST,0,0
22607,TEST,0,0
22626,TEST,0,0
22630,TEST,0,0
22633,TEST,0,0
22634,TEST,0,0
22640,TEST,0,0
22641,TEST,0,0
22642,TEST,0,0
22644,TEST,0,0
22646,TEST,0,0
22647,TEST,0,0
22648,TEST,0,0
22664,TEST,0,0
22669,TEST,0,0
22675,TEST,0,0
22688,TEST,0,0
22694,TEST,0,0
22701,TEST,0,0
22708,TEST,0,0
22709,TEST,0,0
22713,TEST,0,0
22717,TEST,0,0
22718,TEST,0,0
22720,TEST,0,0
22726,TEST,0,0
22728,TEST,0,0
22729,TEST,0,0
22731,TEST,0,0
22749,TEST,0,0
22753,TEST,0,0
22766,TEST,0,0
22769,TEST,0,0
22772,TEST,0,0
22780,TEST,0,0
22781,TEST,0,0
22785,TEST,0,0
22788,TEST,0,0
22792,TEST,0,0
22796,TEST,0,0
22801,TEST,0,0
22808,TEST,0,0
22815,TEST,0,0
22821,TEST,0,0
22822,TEST,0,0
22824,TEST,0,0
22827,TEST,0,0
22829,TEST,0,0
22830,TEST,0,0
22839,TEST,0,0
22843,TEST,0,0
22851,TEST,0,0
22852,TEST,0,0
22862,TEST,0,0
22863,TEST,0,0
22873,TEST,0,0
22884,TEST,0,0
22898,TEST,0,0
22899,TEST,0,0
22902,TEST,0,0
22905,TEST,0,0
22909,TEST,0,0
22910,TEST,0,0
22914,TEST,0,0
22918,TEST,0,0
22919,TEST,0,0
22929,TEST,0,0
22931,TEST,0,0
22948,TEST,0,0
22955,TEST,0,0
22960,TEST,0,0
22986,TEST,0,0
22990,TEST,0,0
22995,TEST,0,0
22998,TEST,0,0
23011,TEST,0,0
23014,TEST,0,0
23017,TEST,0,0
23018,TEST,0,0
23025,TEST,0,0
23045,TEST,0,0
23046,TEST,0,0
23048,TEST,0,0
23050,TEST,0,0
23051,TEST,0,0
23054,TEST,0,0
23056,TEST,0,0
23058,TEST,0,0
23060,TEST,0,0
23062,TEST,0,0
23065,TEST,0,0
23070,TEST,0,0
23075,TEST,0,0
23076,TEST,0,0
23081,TEST,0,0
